"","V1"
"7505",10.2431971
"7506",11.83292081
"7507",8.926944346
"7508",8.927768757
"7509",11.15126949
"7510",8.190126219
"7511",8.42714635
"7512",6.807817088
"7513",9.7532424
"7514",11.65170373
"7515",11.29124129
"7516",12.55957372
"7517",11.95707634
"7518",7.906216876
"7519",11.22761571
"7520",11.14556958
"7521",8.398878403
"7522",6.818141463
"7523",4.271877821
"7524",11.16783952
"7525",7.953911575
"7526",10.82034329
"7527",11.7058425
"7528",10.92855234
"7529",9.708872482
"7530",9.492206868
"7531",10.32004529
"7532",11.78704668
"7533",12.77393053
"7534",7.872801247
"7535",7.490714507
"7536",13.38484961
"7537",7.733098112
"7538",10.14690431
"7539",10.47686575
"7540",13.28520842
"7541",13.18193933
"7542",7.195881047
"7543",9.150370854
"7544",9.59261733
"7545",11.06599467
"7546",12.38277229
"7547",8.136992895
"7548",7.521694039
"7549",8.035654826
"7550",11.18655726
"7551",10.39509957
"7552",12.28354313
"7553",10.24512863
"7554",7.490553659
"7555",10.12848476
"7556",11.32148695
"7557",8.309195532
"7558",10.85136398
"7559",9.763829481
"7560",9.053891173
"7561",12.95215495
"7562",10.32069177
"7563",6.041206211
"7564",8.176455339
"7565",10.65541272
"7566",9.890062396
"7567",10.31171737
"7568",7.007489284
"7569",9.857075174
"7570",10.5233667
"7571",12.58734994
"7572",8.959779724
"7573",10.4333129
"7574",8.840864384
"7575",8.914288992
"7576",8.300937803
"7577",11.39451111
"7578",12.88569451
"7579",10.11078099
"7580",10.93960763
"7581",9.718252987
"7582",8.776446885
"7583",13.29117168
"7584",9.635102518
"7585",9.912313156
"7586",9.922997285
"7587",11.57235451
"7588",8.477442033
"7589",7.674449842
"7590",10.89824854
"7591",7.734805009
"7592",5.294273806
"7593",10.27296753
"7594",7.974404447
"7595",8.909738264
"7596",7.551416455
"7597",9.020778894
"7598",7.542336444
"7599",11.02361749
"7600",12.52775516
"7601",6.354106359
"7602",11.52924085
"7603",8.783647822
"7604",6.385577022
"7605",7.453141603
"7606",9.341785683
"7607",6.624597277
"7608",6.611594995
"7609",8.659864089
"7610",8.993098705
"7611",8.869744786
"7612",7.192851579
"7613",10.65647079
"7614",9.744371219
"7615",8.577918786
"7616",12.63050772
"7617",7.796355616
"7618",7.028169057
"7619",8.286189697
"7620",5.509354532
"7621",8.968521297
"7622",9.355119381
"7623",6.832802743
"7624",8.140314731
"7625",9.537904381
"7626",9.493838829
"7627",8.7944622
"7628",11.89521417
"7629",10.41893389
"7630",7.231825795
"7631",14.49260054
"7632",11.86062938
"7633",10.51875623
"7634",8.232900707
"7635",9.217330299
"7636",10.23986121
"7637",8.369327179
"7638",9.232603304
"7639",7.75650306
"7640",9.942788826
"7641",9.053592364
"7642",10.96271451
"7643",12.38282768
"7644",11.37677995
"7645",9.160890952
"7646",7.808098831
"7647",10.15182678
"7648",11.71285116
"7649",7.339111987
"7650",9.969945174
"7651",10.04617882
"7652",7.560841265
"7653",9.673640788
"7654",11.27770494
"7655",13.11045086
"7656",7.585047789
"7657",11.06685305
"7658",8.125325675
"7659",10.8864088
"7660",8.637881859
"7661",7.630610462
"7662",7.298320953
"7663",10.03559119
"7664",7.930345091
"7665",9.590009962
"7666",11.33810197
"7667",10.75249624
"7668",11.67036375
"7669",8.203492954
"7670",9.921964274
"7671",10.22549582
"7672",12.94835953
"7673",13.31404685
"7674",9.932610549
"7675",11.18470771
"7676",8.965564767
"7677",9.784414002
"7678",13.31481382
"7679",9.732879112
"7680",7.183329221
"7681",10.58956922
"7682",10.47292934
"7683",6.88287321
"7684",7.664330373
"7685",8.192136069
"7686",6.8399384
"7687",9.518366486
"7688",7.740201195
"7689",8.023879601
"7690",7.614297173
"7691",6.253030685
"7692",7.078938295
"7693",9.341655276
"7694",9.932096218
"7695",9.249145607
"7696",10.10228352
"7697",11.4794647
"7698",9.835874561
"7699",13.49454013
"7700",8.397865536
"7701",13.64197255
"7702",9.359489145
"7703",9.538868934
"7704",6.49584895
"7705",10.95819432
"7706",9.527775759
"7707",8.377620705
"7708",9.498668384
"7709",9.512887036
"7710",8.464024969
"7711",6.215623229
"7712",9.848929322
"7713",10.14070035
"7714",10.63649753
"7715",7.890841882
"7716",8.950759391
"7717",9.431474839
"7718",10.79989787
"7719",8.480279202
"7720",9.948655521
"7721",10.51566538
"7722",9.529000879
"7723",8.232763063
"7724",7.991409114
"7725",9.342684383
"7726",8.239261267
"7727",9.03372362
"7728",8.268359587
"7729",10.3907906
"7730",9.225279579
"7731",9.047455461
"7732",11.82171451
"7733",7.473738405
"7734",8.800988261
"7735",9.327879442
"7736",8.423237591
"7737",5.283384177
"7738",8.557362642
"7739",10.02655463
"7740",10.89958171
"7741",8.92007156
"7742",11.24053415
"7743",8.987513675
"7744",8.181656709
"7745",12.33018273
"7746",11.39190424
"7747",5.660746053
"7748",6.057634867
"7749",10.48829413
"7750",9.574296359
"7751",9.602757803
"7752",8.606220297
"7753",11.58997678
"7754",11.78719442
"7755",12.58096742
"7756",9.80834502
"7757",7.811361196
"7758",10.95209173
"7759",10.475757
"7760",8.917205692
"7761",8.613558551
"7762",7.733863392
"7763",14.47107197
"7764",9.089447029
"7765",9.70634755
"7766",9.978056743
"7767",6.726846388
"7768",9.371498289
"7769",8.598052124
"7770",5.763478097
"7771",9.05811846
"7772",11.21974533
"7773",10.60506276
"7774",11.14189676
"7775",11.34910619
"7776",5.406711789
"7777",11.33129542
"7778",9.802440409
"7779",10.21723941
"7780",8.186273378
"7781",6.642838066
"7782",10.71756772
"7783",6.330728017
"7784",8.712173844
"7785",7.110994672
"7786",10.95198642
"7787",9.07152684
"7788",7.036458806
"7789",7.360667289
"7790",7.491769285
"7791",9.950321812
"7792",11.72087007
"7793",5.030396605
"7794",11.91623686
"7795",7.317788415
"7796",10.99227619
"7797",8.923888816
"7798",10.34809871
"7799",5.730331695
"7800",10.3436969
"7801",10.53868069
"7802",8.46000539
"7803",6.46991858
"7804",6.684120283
"7805",9.631700723
"7806",13.1971742
"7807",8.765087885
"7808",9.838012938
"7809",8.627551951
"7810",9.735410077
"7811",8.973358484
"7812",6.281930018
"7813",8.809770855
"7814",9.261182015
"7815",7.265906844
"7816",11.96118229
"7817",12.72277878
"7818",7.903841307
"7819",10.04363041
"7820",7.658628926
"7821",9.259367324
"7822",8.957987713
"7823",14.38740344
"7824",8.749848836
"7825",11.41747717
"7826",11.33733659
"7827",10.87039677
"7828",10.00096212
"7829",10.9010407
"7830",11.07037643
"7831",7.729554763
"7832",12.02828543
"7833",9.496988511
"7834",10.70843354
"7835",10.33030737
"7836",11.91943736
"7837",10.32296901
"7838",10.83073798
"7839",8.973490925
"7840",7.105574478
"7841",10.59157635
"7842",7.347648289
"7843",11.12382692
"7844",14.14697048
"7845",12.11930937
"7846",5.4456358
"7847",8.261423063
"7848",10.87014116
"7849",9.36432406
"7850",9.570288945
"7851",11.73590924
"7852",9.838312839
"7853",7.573802979
"7854",6.774114368
"7855",11.94441499
"7856",8.532549452
"7857",7.979367609
"7858",8.056295254
"7859",7.628231879
"7860",9.613996093
"7861",8.138434336
"7862",11.17682809
"7863",10.9761736
"7864",9.328759168
"7865",11.02181118
"7866",9.085276699
"7867",10.10415462
"7868",8.169501613
"7869",10.86906537
"7870",6.175005955
"7871",9.868740637
"7872",8.828782933
"7873",10.74369879
"7874",9.368470898
"7875",7.197056038
"7876",10.18147966
"7877",8.534832359
"7878",13.87311812
"7879",9.72959717
"7880",11.02997715
"7881",11.03272627
"7882",8.187355745
"7883",11.53897591
"7884",10.04840961
"7885",7.468012158
"7886",8.976032998
"7887",10.85586402
"7888",10.70220453
"7889",7.699197663
"7890",10.35784251
"7891",5.861939174
"7892",10.72899481
"7893",7.281251836
"7894",11.14669898
"7895",8.537926655
"7896",9.084494722
"7897",8.213637145
"7898",12.01763961
"7899",7.547624493
"7900",7.756679993
"7901",10.14266166
"7902",9.413168557
"7903",9.460276883
"7904",9.574272167
"7905",6.932639414
"7906",11.55818497
"7907",6.615859809
"7908",11.43204589
"7909",9.297477757
"7910",9.200241599
"7911",11.59626779
"7912",8.996911599
"7913",7.820002127
"7914",9.689732211
"7915",12.26499127
"7916",8.830999909
"7917",12.70309418
"7918",11.57754977
"7919",9.997333062
"7920",8.234278113
"7921",13.21916117
"7922",4.83545734
"7923",8.94350406
"7924",7.453957735
"7925",9.394676584
"7926",10.5529281
"7927",10.8625898
"7928",7.82285187
"7929",10.37845197
"7930",7.912315374
"7931",10.01521255
"7932",2.969298013
"7933",8.481680802
"7934",15.72348228
"7935",7.643760973
"7936",9.574882221
"7937",11.07732989
"7938",6.320677617
"7939",8.441638628
"7940",8.030909502
"7941",9.744780741
"7942",8.828162061
"7943",7.489973262
"7944",5.87418078
"7945",12.72039
"7946",7.411911503
"7947",8.90494596
"7948",10.33146951
"7949",9.09335771
"7950",7.315620164
"7951",9.2629014
"7952",10.63705552
"7953",12.75879469
"7954",11.80838088
"7955",6.646961587
"7956",10.93293951
"7957",6.139456431
"7958",8.02589927
"7959",9.956641738
"7960",5.609924238
"7961",12.91347392
"7962",11.02347449
"7963",9.770173809
"7964",6.875449158
"7965",8.775381111
"7966",6.99352963
"7967",10.41489528
"7968",9.335993985
"7969",4.062167205
"7970",7.524438242
"7971",10.65890219
"7972",7.701956435
"7973",9.402133032
"7974",9.487914157
"7975",13.99936523
"7976",10.71658943
"7977",8.456505223
"7978",8.846228417
"7979",10.39879249
"7980",10.17522856
"7981",11.60161783
"7982",6.860468154
"7983",10.76415383
"7984",10.34861052
"7985",8.413890027
"7986",10.33805806
"7987",8.11963238
"7988",9.301787028
"7989",8.98788424
"7990",7.282931254
"7991",7.380416835
"7992",9.485939461
"7993",10.30250053
"7994",8.676043532
"7995",13.20249588
"7996",10.28943272
"7997",10.79625035
"7998",10.75334642
"7999",9.525421878
"8000",8.516461246
"8001",9.645100983
"8002",10.21982413
"8003",13.06060736
"8004",10.04802254
"8005",11.38303467
"8006",10.48569822
"8007",9.780870596
"8008",9.807114895
"8009",9.438204706
"8010",13.5587424
"8011",10.39583912
"8012",6.814358364
"8013",12.55894369
"8014",12.62987863
"8015",12.58313698
"8016",8.887664338
"8017",8.874895006
"8018",10.74973693
"8019",11.63444615
"8020",9.693738273
"8021",9.2263642
"8022",10.39563184
"8023",6.696060397
"8024",10.89985913
"8025",7.31388985
"8026",8.712723502
"8027",8.58100222
"8028",10.75757958
"8029",9.874174791
"8030",5.889981629
"8031",8.992379602
"8032",7.791299187
"8033",10.61818986
"8034",8.290278014
"8035",10.16517619
"8036",6.156376273
"8037",10.1186333
"8038",5.353220688
"8039",11.6782117
"8040",10.09282994
"8041",8.322254545
"8042",8.732870598
"8043",11.74350232
"8044",11.29552777
"8045",7.309683373
"8046",11.47827784
"8047",10.77811733
"8048",7.673911248
"8049",10.6687764
"8050",11.37674956
"8051",9.178459264
"8052",7.830649248
"8053",11.41515479
"8054",6.843388537
"8055",7.857315785
"8056",7.37324189
"8057",7.899472941
"8058",10.10659182
"8059",8.376393859
"8060",9.285811483
"8061",4.016006559
"8062",12.69914329
"8063",8.438921514
"8064",9.078152753
"8065",10.31742054
"8066",9.015772769
"8067",12.63223198
"8068",11.50115564
"8069",11.64182762
"8070",8.462449986
"8071",7.657202668
"8072",9.183912454
"8073",5.891483747
"8074",9.306256896
"8075",7.621375307
"8076",7.562791411
"8077",8.723568181
"8078",7.3749604
"8079",7.565279297
"8080",10.10505033
"8081",8.315069861
"8082",9.946835672
"8083",11.23738449
"8084",5.425878504
"8085",8.278514358
"8086",6.202453757
"8087",7.657583386
"8088",9.219624803
"8089",13.00308368
"8090",11.64848475
"8091",8.263292754
"8092",9.330400037
"8093",7.364468993
"8094",11.44148782
"8095",9.077647809
"8096",11.47945641
"8097",8.784004512
"8098",5.219059625
"8099",6.910001677
"8100",6.909838541
"8101",11.5322889
"8102",10.11387795
"8103",11.40303297
"8104",5.702781892
"8105",10.94797371
"8106",11.48352237
"8107",6.648028119
"8108",12.51043081
"8109",10.68171785
"8110",8.624373199
"8111",7.593617982
"8112",10.08114212
"8113",9.462411863
"8114",11.07487462
"8115",10.37828927
"8116",12.10066119
"8117",10.05807564
"8118",10.89003857
"8119",6.019386052
"8120",9.348180509
"8121",9.760611179
"8122",9.193370947
"8123",10.2307348
"8124",9.120382429
"8125",11.95030865
"8126",9.289930757
"8127",7.140746594
"8128",5.664540761
"8129",11.98091752
"8130",14.92531656
"8131",8.614680146
"8132",7.574273485
"8133",9.900532557
"8134",7.629757175
"8135",12.01126526
"8136",8.799276066
"8137",7.587384331
"8138",8.397356571
"8139",9.119965777
"8140",10.17022635
"8141",6.541436403
"8142",9.289897718
"8143",9.879917245
"8144",11.35335507
"8145",8.849578349
"8146",5.589854143
"8147",7.905926258
"8148",9.987984652
"8149",9.5662892
"8150",9.237933585
"8151",11.18205824
"8152",14.06310285
"8153",11.85942247
"8154",14.07576083
"8155",11.15151673
"8156",11.03185416
"8157",8.387183125
"8158",10.41051873
"8159",6.852412202
"8160",9.955100572
"8161",7.607209714
"8162",8.383984782
"8163",9.404371319
"8164",9.926143923
"8165",11.41606673
"8166",10.47349764
"8167",10.32412246
"8168",10.30286189
"8169",9.726218661
"8170",13.53770708
"8171",7.839508795
"8172",11.62472857
"8173",8.114375824
"8174",6.132676752
"8175",10.47621034
"8176",8.081924665
"8177",9.452623718
"8178",11.31293464
"8179",7.299592288
"8180",11.89119171
"8181",8.949892503
"8182",5.829456247
"8183",10.25257388
"8184",10.60643779
"8185",8.951028636
"8186",11.19493885
"8187",4.967203822
"8188",8.060759289
"8189",10.53369819
"8190",10.61445571
"8191",10.84206346
"8192",7.69901399
"8193",14.92583803
"8194",9.078671876
"8195",8.178606044
"8196",10.59251865
"8197",8.081911654
"8198",8.496918321
"8199",9.131475538
"8200",7.328758345
"8201",10.73673784
"8202",7.321072871
"8203",7.719148503
"8204",6.393299293
"8205",10.45664258
"8206",7.311183066
"8207",11.24426552
"8208",10.31849628
"8209",11.69556974
"8210",8.910267667
"8211",11.00642415
"8212",8.492442049
"8213",12.83587901
"8214",5.164000412
"8215",8.349378925
"8216",10.00692092
"8217",11.74998763
"8218",6.654878538
"8219",8.842779208
"8220",10.16993621
"8221",7.978105571
"8222",11.25050374
"8223",7.731229157
"8224",8.623379693
"8225",5.946748624
"8226",9.984127604
"8227",9.170981893
"8228",8.783252909
"8229",9.869004712
"8230",9.810202118
"8231",8.926640448
"8232",9.621415346
"8233",8.635596592
"8234",10.91872123
"8235",10.61168158
"8236",8.754732334
"8237",9.377098856
"8238",7.445105474
"8239",6.940393908
"8240",9.933118481
"8241",10.94761617
"8242",10.27788615
"8243",12.53182026
"8244",13.02540975
"8245",3.439411428
"8246",10.2498244
"8247",10.36026061
"8248",8.964358398
"8249",9.818598668
"8250",4.263521358
"8251",9.968392507
"8252",7.209195949
"8253",10.86368904
"8254",10.69710398
"8255",8.325635194
"8256",11.2558933
"8257",11.78726966
"8258",8.704064517
"8259",11.11541604
"8260",4.180592148
"8261",11.93006743
"8262",10.26335808
"8263",7.712437484
"8264",7.186569553
"8265",8.322391748
"8266",10.49909743
"8267",9.650697627
"8268",7.859370807
"8269",12.41575356
"8270",15.1875226
"8271",9.544920948
"8272",8.808909098
"8273",9.753771248
"8274",10.82379922
"8275",6.99659012
"8276",9.981363911
"8277",13.0119333
"8278",10.22218467
"8279",10.40128415
"8280",9.582576892
"8281",7.594947981
"8282",10.6764105
"8283",13.83563552
"8284",12.27980751
"8285",11.62241856
"8286",6.835719458
"8287",10.02921977
"8288",10.38181055
"8289",13.34883149
"8290",10.78130405
"8291",11.16718129
"8292",11.35312026
"8293",11.98071053
"8294",6.35011862
"8295",7.383702704
"8296",7.827696249
"8297",14.14711322
"8298",10.90747784
"8299",6.435638121
"8300",10.11150831
"8301",11.15762855
"8302",10.58056334
"8303",9.01445239
"8304",11.56566025
"8305",10.3975106
"8306",7.513407534
"8307",11.98062244
"8308",9.0543807
"8309",11.25596823
"8310",6.410445205
"8311",9.169623585
"8312",10.44125552
"8313",11.09053817
"8314",8.267664698
"8315",4.80440282
"8316",7.8370993
"8317",6.81037646
"8318",9.707552657
"8319",11.67016693
"8320",5.773030936
"8321",12.32249948
"8322",11.54116246
"8323",7.487059788
"8324",11.15145033
"8325",12.23244493
"8326",10.2560997
"8327",8.455622548
"8328",7.817774783
"8329",9.243853438
"8330",7.248539447
"8331",9.084515417
"8332",9.607833466
"8333",6.625401341
"8334",8.854845572
"8335",13.32499117
"8336",7.466683491
"8337",7.765063626
"8338",12.04894008
"8339",8.241705284
"8340",5.933536361
"8341",9.019318684
"8342",7.761664689
"8343",11.45111402
"8344",6.273868606
"8345",8.87366531
"8346",11.1191043
"8347",13.34249791
"8348",6.726264144
"8349",10.90380832
"8350",8.137067824
"8351",9.889279752
"8352",10.09594812
"8353",8.731326866
"8354",11.42863627
"8355",10.83284756
"8356",10.96829716
"8357",9.631459442
"8358",10.55328972
"8359",10.50688328
"8360",8.787867552
"8361",8.870182146
"8362",6.132672454
"8363",10.54702607
"8364",9.354158391
"8365",11.13586312
"8366",7.978643438
"8367",8.254575797
"8368",12.89559819
"8369",10.88462581
"8370",8.032641068
"8371",8.959666797
"8372",8.67577359
"8373",9.01164196
"8374",7.385899418
"8375",9.277863407
"8376",7.350752124
"8377",5.737504474
"8378",9.534519523
"8379",9.863392398
"8380",8.057865907
"8381",11.05134285
"8382",6.961014102
"8383",11.64255417
"8384",9.726052032
"8385",11.76348302
"8386",9.298543331
"8387",6.108141068
"8388",9.832536457
"8389",9.60717268
"8390",10.87499226
"8391",12.42123894
"8392",8.960236918
"8393",11.60936565
"8394",8.616477889
"8395",7.281393915
"8396",6.92963465
"8397",7.491831763
"8398",8.170050262
"8399",10.03678923
"8400",8.553458851
"8401",6.212006239
"8402",9.229972586
"8403",7.195672266
"8404",10.50766771
"8405",8.95430002
"8406",9.154762353
"8407",7.038209079
"8408",7.545257495
"8409",7.089131485
"8410",7.692904239
"8411",10.92470031
"8412",12.80956751
"8413",11.08203608
"8414",11.08189008
"8415",13.37278441
"8416",10.6607281
"8417",13.26802171
"8418",13.13963702
"8419",9.63122826
"8420",2.966683309
"8421",8.788676006
"8422",13.27081646
"8423",9.304483451
"8424",5.965367269
"8425",5.526083825
"8426",10.46341098
"8427",13.92227181
"8428",9.599175974
"8429",5.759827484
"8430",10.92524711
"8431",5.445826738
"8432",7.397427775
"8433",6.622970583
"8434",10.90667457
"8435",7.484566391
"8436",6.466961714
"8437",7.252206497
"8438",12.09630655
"8439",10.4339515
"8440",11.09297437
"8441",6.199926967
"8442",10.57665263
"8443",10.94347329
"8444",11.7557169
"8445",11.25923016
"8446",14.19478715
"8447",9.007683927
"8448",7.405590102
"8449",9.534320313
"8450",11.45915171
"8451",7.302927358
"8452",11.07135467
"8453",14.59950857
"8454",7.697893181
"8455",9.19065822
"8456",12.06134266
"8457",11.3191986
"8458",10.51484732
"8459",8.294165157
"8460",7.921765074
"8461",7.057103119
"8462",11.17109255
"8463",5.161669131
"8464",5.927553274
"8465",11.01664206
"8466",7.931039562
"8467",8.010018159
"8468",7.694939337
"8469",8.462276329
"8470",9.395623139
"8471",10.03012805
"8472",12.85091742
"8473",9.480224101
"8474",9.217924362
"8475",7.883093797
"8476",9.901919464
"8477",8.570904647
"8478",9.413748007
"8479",6.364539225
"8480",15.19902059
"8481",9.516268136
"8482",11.66416191
"8483",10.54986302
"8484",9.746763836
"8485",4.25300803
"8486",10.71426515
"8487",10.51852854
"8488",10.44227814
"8489",11.95421914
"8490",9.636375966
"8491",7.437828868
"8492",8.930258608
"8493",6.26089233
"8494",7.535836051
"8495",11.33236834
"8496",9.428482116
"8497",7.091027144
"8498",8.660928753
"8499",11.31008276
"8500",4.10952419
"8501",9.595171779
"8502",11.38267437
"8503",9.932771837
"8504",11.86062576
"8505",9.852994139
"8506",10.1722182
"8507",9.959152678
"8508",5.823258151
"8509",10.37321944
"8510",11.23738628
"8511",8.918743802
"8512",10.25889235
"8513",9.222633157
"8514",7.478784518
"8515",10.68328947
"8516",9.562891474
"8517",10.2379753
"8518",10.56769337
"8519",8.944774469
"8520",8.156751166
"8521",9.085018838
"8522",10.37354122
"8523",10.37463357
"8524",11.07771324
"8525",9.998223266
"8526",7.666224811
"8527",7.432269685
"8528",11.11968367
"8529",12.86243324
"8530",7.242678406
"8531",10.77718869
"8532",11.73187243
"8533",8.182634505
"8534",7.109427797
"8535",12.81322125
"8536",12.24355449
"8537",6.205533374
"8538",8.782933845
"8539",9.21224751
"8540",8.72641093
"8541",8.502437464
"8542",9.896345675
"8543",8.244188435
"8544",9.606344993
"8545",9.206897904
"8546",11.34351507
"8547",11.58500428
"8548",13.02428685
"8549",10.56355883
"8550",9.983815354
"8551",12.87375059
"8552",8.837405454
"8553",12.7726634
"8554",11.50459892
"8555",8.951338521
"8556",12.72070219
"8557",11.56590912
"8558",9.48173444
"8559",10.6495038
"8560",5.539466872
"8561",9.218587598
"8562",7.948365813
"8563",10.12792553
"8564",7.491723796
"8565",15.20541223
"8566",8.415625991
"8567",13.27103526
"8568",11.74918699
"8569",8.631741676
"8570",9.174099198
"8571",11.54048359
"8572",7.528389272
"8573",12.23672706
"8574",4.653683325
"8575",9.48266926
"8576",10.34983344
"8577",10.29260937
"8578",9.903523246
"8579",11.14978854
"8580",8.570245466
"8581",8.592626852
"8582",5.717373214
"8583",7.947418682
"8584",9.457350068
"8585",9.682312153
"8586",10.60684769
"8587",11.23636235
"8588",9.66978572
"8589",7.789241731
"8590",8.568989176
"8591",10.00600537
"8592",9.039586965
"8593",11.14771799
"8594",10.35412357
"8595",8.056446784
"8596",10.37046864
"8597",8.890167138
"8598",8.870851516
"8599",9.258139621
"8600",11.23417883
"8601",9.013188678
"8602",9.425362794
"8603",8.418326512
"8604",7.837930283
"8605",7.237463546
"8606",6.276227901
"8607",10.39828039
"8608",10.60774466
"8609",10.40605562
"8610",10.22860928
"8611",5.194999235
"8612",9.544018711
"8613",7.413281092
"8614",11.8673878
"8615",8.655699458
"8616",6.955877358
"8617",5.686830143
"8618",8.59070617
"8619",7.241597535
"8620",6.393345829
"8621",7.685365718
"8622",5.779355308
"8623",9.628781045
"8624",5.882195418
"8625",8.768661929
"8626",9.387105459
"8627",10.52230876
"8628",12.10701783
"8629",9.512784578
"8630",9.898597667
"8631",6.850249901
"8632",10.4709095
"8633",11.67982649
"8634",6.662442859
"8635",12.86313541
"8636",10.99364895
"8637",8.163848153
"8638",10.89908116
"8639",6.328173767
"8640",8.225390538
"8641",6.747528741
"8642",8.848329974
"8643",9.302552265
"8644",8.078937648
"8645",7.313015893
"8646",8.076159869
"8647",10.73398368
"8648",8.925711114
"8649",10.11152419
"8650",12.74040797
"8651",9.124010849
"8652",8.349818822
"8653",5.513626022
"8654",9.805931548
"8655",9.743262316
"8656",10.54170528
"8657",7.290077788
"8658",9.174913186
"8659",11.67819434
"8660",5.852477905
"8661",9.481340186
"8662",6.562378334
"8663",11.80120475
"8664",7.534070624
"8665",11.09027383
"8666",9.131571431
"8667",8.912728413
"8668",6.616875039
"8669",9.729928546
"8670",12.11164302
"8671",10.84677015
"8672",9.226160684
"8673",9.01630694
"8674",9.870343994
"8675",8.965019101
"8676",10.88310089
"8677",9.411035424
"8678",8.577729947
"8679",11.42115839
"8680",10.60687524
"8681",12.20282848
"8682",8.302661893
"8683",7.53178327
"8684",10.4434018
"8685",10.12641592
"8686",11.7006264
"8687",11.28150284
"8688",10.02300984
"8689",12.34624779
"8690",10.5148303
"8691",9.043991559
"8692",10.16465255
"8693",6.482946418
"8694",10.27310356
"8695",13.53927657
"8696",11.63795752
"8697",7.366661105
"8698",7.480323662
"8699",10.14321218
"8700",10.60419331
"8701",8.403438023
"8702",7.251895461
"8703",8.502848753
"8704",9.122538165
"8705",9.422640966
"8706",11.8834996
"8707",13.29300367
"8708",11.29005082
"8709",5.904246498
"8710",9.723738417
"8711",6.711007852
"8712",7.735383737
"8713",9.905800461
"8714",11.06731393
"8715",5.956689648
"8716",7.947880751
"8717",9.735315274
"8718",9.319726845
"8719",8.77496115
"8720",9.990572765
"8721",9.968441329
"8722",6.828500315
"8723",7.750149779
"8724",10.60675686
"8725",10.16257355
"8726",11.07790535
"8727",8.878415213
"8728",10.13446465
"8729",11.09971901
"8730",12.10477878
"8731",10.01183704
"8732",10.94828865
"8733",9.016119314
"8734",10.56524752
"8735",8.920185583
"8736",8.618432139
"8737",10.14206272
"8738",9.46282343
"8739",11.3981207
"8740",13.10574916
"8741",9.815441251
"8742",7.718271599
"8743",10.12446132
"8744",8.831875205
"8745",5.23619115
"8746",11.42265176
"8747",10.00387095
"8748",9.041917679
"8749",7.771992286
"8750",8.876379803
"8751",9.709149957
"8752",7.796152765
"8753",10.88368807
"8754",11.78552423
"8755",9.370868637
"8756",11.87930011
"8757",6.856179395
"8758",5.775011342
"8759",9.826852429
"8760",11.50959424
"8761",9.713933996
"8762",6.949224423
"8763",8.58881393
"8764",10.46314393
"8765",11.53908134
"8766",9.227912259
"8767",11.32818569
"8768",9.00262867
"8769",9.976594922
"8770",10.41108542
"8771",6.8976942
"8772",8.858371742
"8773",8.186414546
"8774",6.619012573
"8775",7.399962955
"8776",7.554139053
"8777",12.44566645
"8778",11.54186861
"8779",12.59915106
"8780",8.146832831
"8781",9.488352061
"8782",11.49101953
"8783",9.427061745
"8784",10.67958406
"8785",8.102570172
"8786",8.48631795
"8787",11.45761787
"8788",11.23279875
"8789",10.21975129
"8790",7.443788137
"8791",9.05116037
"8792",8.210757322
"8793",16.116482
"8794",10.77743173
"8795",9.132254596
"8796",10.58877263
"8797",7.628709788
"8798",10.57472828
"8799",10.24864265
"8800",8.604087239
"8801",10.39739643
"8802",8.262227435
"8803",7.23078275
"8804",11.72849987
"8805",11.31933719
"8806",9.872974181
"8807",5.364400205
"8808",13.56407371
"8809",12.10917402
"8810",7.557652702
"8811",10.98141554
"8812",10.98646852
"8813",9.959515744
"8814",7.743520703
"8815",12.37495966
"8816",8.604952973
"8817",7.120679394
"8818",10.6892452
"8819",7.399359776
"8820",11.62438185
"8821",8.666215849
"8822",7.144242347
"8823",7.93830858
"8824",8.998998654
"8825",5.674709653
"8826",11.42820805
"8827",10.53565596
"8828",7.171210341
"8829",7.17185875
"8830",11.25150732
"8831",8.303130913
"8832",10.13558793
"8833",10.64693282
"8834",7.917609932
"8835",11.81077276
"8836",12.38101841
"8837",10.36256763
"8838",8.296329232
"8839",12.85572036
"8840",9.091097052
"8841",11.19389418
"8842",10.36650065
"8843",9.706632138
"8844",9.349715581
"8845",8.100938108
"8846",9.956327763
"8847",9.684375011
"8848",8.950570499
"8849",8.362396245
"8850",8.519836391
"8851",8.556411787
"8852",13.07659237
"8853",10.8754839
"8854",6.602857717
"8855",8.901866619
"8856",9.712604868
"8857",9.583173904
"8858",9.000509781
"8859",7.316741683
"8860",10.82176206
"8861",8.929886648
"8862",6.842672294
"8863",9.210332641
"8864",8.307876184
"8865",12.66190549
"8866",9.834620777
"8867",8.372487952
"8868",6.936185274
"8869",8.338867975
"8870",6.082200144
"8871",10.64409521
"8872",11.71804211
"8873",12.05831203
"8874",10.67679803
"8875",10.94271597
"8876",12.2846186
"8877",8.425381912
"8878",10.09689027
"8879",10.68964554
"8880",12.8345372
"8881",8.18685224
"8882",9.888323275
"8883",11.09180678
"8884",9.492904615
"8885",8.122139356
"8886",8.328101408
"8887",12.24214409
"8888",10.74696328
"8889",11.27711508
"8890",9.361481573
"8891",13.63759498
"8892",8.409991007
"8893",8.528398522
"8894",11.11482567
"8895",9.415846368
"8896",8.704771923
"8897",7.345579053
"8898",7.482461123
"8899",6.402152479
"8900",8.357163726
"8901",10.42752183
"8902",9.050171722
"8903",7.648315576
